number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,505.465,77.14,418.265,73.63,7.977,17.151
2,БДДР,Бели Искър,15.08,1.4,7.779,51.58,6.379,46.63,0.48,0.719
3,БДДР,Среченска бара,15.5,1.0,15.027,96.95,14.027,96.74,0.475,0.475
4,БДДР,Христо Смирненски,27.7,4.2,22.887,82.63,18.687,79.52,0.914,0.331
5,БДДР,Йовковци,92.179,9.0,73.787,80.05,64.787,77.89,0.14,0.707
6,БДЧР,Тича,311.8,40.0,179.167,57.46,139.167,51.2,0.089,1.316
7,БДЧР,Камчия,233.55,76.0,154.457,66.13,78.457,49.8,2.62,2.337
8,БДЧР,Ясна поляна,32.32,7.55,18.438,57.05,10.888,43.96,0.15,0.278
9,БДИБР,Асеновец,28.2,2.0,12.72,45.11,10.72,40.92,0.544,0.255
10,БДИБР,Боровица,27.3,4.6,25.029,91.68,20.429,90.0,0.423,0.319
11,БДЗБР,Студена,25.2,2.4,23.56,93.49,21.16,92.81,1.713,1.325
12,БДЗБР,Дяково,35.4,8.0,21.438,60.56,13.438,49.04,0.346,0.184
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.385,37.61,0.285,30.85,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,0.304,13.48,0.104,5.05,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,18.99,60.09,16.49,56.67,0.415,0.82
16,БДЧР,Порой,45.2,2.0,5.406,11.96,3.406,7.88,0.15,0.0
17,БДЧР,Ахелой,12.35,0.8,3.642,29.49,2.842,24.61,0.012,0.0
18,БДДР,Панчарево,6.465,1.5,5.245,81.13,3.745,75.42,17.968,17.301
19,БДДР,Ястребино,62.3,3.9,35.317,56.69,31.417,53.8,0.532,0.162
20,БДДР,Кула,20.25,0.7,9.448,46.66,8.748,44.75,0.046,0.046
21,БДДР,Рабиша,43.2,2.4,12.297,28.47,9.897,24.26,0.0,0.012
22,БДДР,Огоста,506.0,67.0,226.97,44.86,159.97,36.44,3.356,7.292
23,БДДР,Сопот,60.908,1.3,42.8,70.27,41.5,69.62,2.419,0.336
24,БДДР,Горни Дъбник,130.0,3.0,48.679,37.45,45.679,35.97,1.1,0.486
25,БДДР,Бели Лом,25.5,3.2,8.649,33.92,5.449,24.43,0.313,0.093
26,БДЧР,Съединение,12.81,1.5,8.071,63.01,6.571,58.1,0.093,0.093
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,132.735,40.22,111.735,36.16,1.007,1.007
28,БДИБР,Жребчево,400.0,30.0,187.96,46.99,157.96,42.69,1.718,1.718
29,БДИБР,Малко Шарково,45.0,3.9,30.368,67.48,26.468,64.4,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,6.951,26.66,6.251,24.63,0.509,0.006
31,БДИБР,Пясъчник,206.53,3.4,22.064,10.68,18.664,9.19,0.536,0.096
32,БДИБР,Тополница,137.108,20.0,70.706,51.57,50.706,43.3,8.449,0.567
33,БДИБР,Тракиец,114.0,24.0,62.497,54.82,38.497,42.77,0.012,0.15
34,БДЗБР,Пчелина,54.2,34.2,54.15,99.91,19.95,99.75,8.692,8.692
35,БДДР,Александър Стамболийски,205.569,20.0,136.192,66.25,116.192,62.61,5.789,1.009
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,51.794,36.42,46.384,33.91,4.258,0.989
,БДИБР,Белмекен-Чаира,149.536,5.179,63.875,42.72,58.696,40.66,2.518,9.521
38,БДИБР,Белмекен,144.036,3.81,63.322,43.96,59.512,42.44,,
39,БДИБР,Чаира,5.5,1.369,0.554,10.07,0.0,0.0,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,47.488,55.16,40.246,51.04,4.947,5.788
40,БДИБР,Голям Беглик,62.111,3.942,39.178,63.08,35.236,60.57,,
41,БДИБР,Широка поляна,23.98,3.3,8.31,34.66,5.01,24.23,,
42,БДИБР,Беглика,1.554,0.242,0.904,58.14,0.662,50.42,0.346,0.004
43,БДИБР,Тошков Чарк,1.782,0.276,0.673,37.74,0.397,26.33,0.657,0.94
44,БДИБР,Батак,310.298,19.95,218.817,70.52,198.867,68.49,8.347,0.786
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,385.947,85.91,371.04,85.43,7.476,3.792
46,БДИБР,Цанков камък,110.708,31.2,89.591,80.93,58.391,73.44,15.625,28.172
47,БДИБР,Въча,226.12,24.52,201.073,88.92,176.553,87.58,34.895,17.714
48,БДИБР,Кричим,20.256,1.73,19.563,96.58,17.833,96.26,17.722,17.622
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,382.403,76.91,275.227,70.56,20.06,10.432
50,БДИБР,Студен кладенец,387.772,90.667,326.235,84.13,235.568,79.29,30.424,39.336
51,БДИБР,Ивайловград,156.702,59.526,132.054,84.27,72.528,74.64,40.932,34.673
52,БДИБР,Розов кладенец,20.4,13.268,19.14,93.82,5.872,82.33,,
