number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,512.884,78.27,425.684,74.94,4.744,12.436
2,БДДР,Бели Искър,15.08,1.4,10.25,67.97,8.85,64.7,0.56,0.736
3,БДДР,Среченска бара,15.5,1.0,14.134,91.19,13.134,90.58,1.921,0.59
4,БДДР,Христо Смирненски,27.7,4.2,21.358,77.11,17.158,73.01,0.21,0.758
5,БДДР,Йовковци,92.179,9.0,77.78,84.38,68.78,82.69,0.085,0.674
6,БДЧР,Тича,311.8,40.0,190.072,60.96,150.072,55.21,0.08,1.767
7,БДЧР,Камчия,233.55,76.0,159.046,68.1,83.046,52.71,0.818,2.392
8,БДЧР,Ясна поляна,32.32,7.55,17.317,53.58,9.767,39.43,0.463,0.255
9,БДИБР,Асеновец,28.2,2.0,11.513,40.83,9.513,36.31,0.174,0.405
10,БДИБР,Боровица,27.3,4.6,23.948,87.72,19.348,85.23,0.081,0.255
11,БДЗБР,Студена,25.2,2.4,18.534,73.55,16.134,70.76,0.82,0.82
12,БДЗБР,Дяково,35.4,8.0,23.858,67.39,15.858,57.88,0.0,0.516
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.274,26.74,0.174,18.81,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.414,62.79,1.214,59.16,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,18.612,58.9,16.112,55.37,0.335,0.335
16,БДЧР,Порой,45.2,2.0,4.991,11.04,2.991,6.92,0.22,0.0
17,БДЧР,Ахелой,12.35,0.8,3.316,26.85,2.516,21.78,0.058,0.0
18,БДДР,Панчарево,6.465,1.5,5.173,80.01,3.673,73.97,13.05,11.717
19,БДДР,Ястребино,62.3,3.9,33.056,53.06,29.156,49.92,0.289,0.093
20,БДДР,Кула,20.25,0.7,9.291,45.88,8.591,43.94,0.162,0.035
21,БДДР,Рабиша,43.2,2.4,12.329,28.54,9.929,24.34,0.162,0.035
22,БДДР,Огоста,506.0,67.0,244.8,48.38,177.8,40.5,0.81,6.366
23,БДДР,Сопот,60.908,1.3,32.56,53.46,31.26,52.44,0.66,0.255
24,БДДР,Горни Дъбник,130.0,3.0,46.361,35.66,43.361,34.14,0.347,0.347
25,БДДР,Бели Лом,25.5,3.2,7.936,31.12,4.736,21.24,0.162,0.058
26,БДЧР,Съединение,12.81,1.5,7.768,60.64,6.268,55.42,0.081,0.081
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,135.456,41.05,114.456,37.04,1.204,1.204
28,БДИБР,Жребчево,400.0,30.0,176.188,44.05,146.188,39.51,1.768,1.768
29,БДИБР,Малко Шарково,45.0,3.9,29.7,66.0,25.8,62.77,0.394,0.104
30,БДИБР,Домлян,26.074,0.7,2.708,10.38,2.008,7.91,0.224,0.009
31,БДИБР,Пясъчник,206.53,3.4,17.955,8.69,14.555,7.17,0.487,0.082
32,БДИБР,Тополница,137.108,20.0,42.177,30.76,22.177,18.94,2.002,0.556
33,БДИБР,Тракиец,114.0,24.0,63.315,55.54,39.315,43.68,0.058,0.139
34,БДЗБР,Пчелина,54.2,34.2,54.1,99.82,19.9,99.5,7.407,7.407
35,БДДР,Александър Стамболийски,205.569,20.0,135.944,66.13,115.944,62.48,2.535,12.11
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,46.81,32.91,41.4,30.26,1.669,1.054
,БДИБР,Белмекен-Чаира,149.536,5.179,94.013,62.87,88.834,61.54,3.126,2.613
38,БДИБР,Белмекен,144.036,3.81,89.9,62.41,86.09,61.39,,
39,БДИБР,Чаира,5.5,1.369,4.113,74.77,2.744,66.41,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,67.017,77.84,59.775,75.81,4.785,5.994
40,БДИБР,Голям Беглик,62.111,3.942,50.067,80.61,46.125,79.29,,
41,БДИБР,Широка поляна,23.98,3.3,16.95,70.68,13.65,66.01,,
42,БДИБР,Беглика,1.554,0.242,0.876,56.4,0.634,48.35,0.309,0.595
43,БДИБР,Тошков Чарк,1.782,0.276,1.386,77.77,1.11,73.7,0.586,1.064
44,БДИБР,Батак,310.298,19.95,151.19,48.72,131.24,45.2,6.562,1.707
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,416.5,92.71,401.593,92.46,0.349,0.349
46,БДИБР,Цанков камък,110.708,31.2,75.39,68.1,44.19,55.58,4.388,1.366
47,БДИБР,Въча,226.12,24.52,131.814,58.29,107.294,53.22,8.065,7.654
48,БДИБР,Кричим,20.256,1.73,19.485,96.2,17.755,95.84,8.242,10.948
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,273.141,54.93,165.965,42.55,8.157,1.141
50,БДИБР,Студен кладенец,387.772,90.667,224.189,57.81,133.522,44.94,6.517,2.12
51,БДИБР,Ивайловград,156.702,59.526,109.964,70.17,50.438,51.9,8.228,0.328
52,БДИБР,Розов кладенец,20.4,13.268,18.456,90.47,5.188,72.74,,
