number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,490.111,74.8,402.911,70.93,2.144,5.163
2,БДДР,Бели Искър,15.08,1.4,6.785,44.99,5.385,39.36,0.501,0.665
3,БДДР,Среченска бара,15.5,1.0,10.2,65.81,9.2,63.45,0.162,0.625
4,БДДР,Христо Смирненски,27.7,4.2,22.849,82.49,18.649,79.36,0.033,0.325
5,БДДР,Йовковци,92.179,9.0,61.653,66.88,52.653,63.3,0.03,0.78
6,БДЧР,Тича,311.8,40.0,139.826,44.84,99.826,36.73,0.064,1.515
7,БДЧР,Камчия,233.55,76.0,104.912,44.92,28.912,18.35,0.366,2.23
8,БДЧР,Ясна поляна,32.32,7.55,11.984,37.08,4.434,17.9,0.012,0.301
9,БДИБР,Асеновец,28.2,2.0,11.56,40.99,9.56,36.49,0.012,0.475
10,БДИБР,Боровица,27.3,4.6,24.129,88.38,19.529,86.03,0.067,0.264
11,БДЗБР,Студена,25.2,2.4,15.763,62.55,13.363,58.61,0.234,0.785
12,БДЗБР,Дяково,35.4,8.0,24.348,68.78,16.348,59.66,0.0,0.688
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.45,43.96,0.35,37.9,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.101,48.9,0.901,43.92,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,14.974,47.39,12.474,42.87,0.11,0.26
16,БДЧР,Порой,45.2,2.0,1.739,3.85,0.0,0.0,0.058,0.0
17,БДЧР,Ахелой,12.35,0.8,3.229,26.15,2.429,21.03,0.012,0.0
18,БДДР,Панчарево,6.465,1.5,5.605,86.69,4.105,82.67,5.129,3.712
19,БДДР,Ястребино,62.3,3.9,21.494,34.5,17.594,30.13,0.058,0.116
20,БДДР,Кула,20.25,0.7,8.758,43.25,8.058,41.22,0.0,0.035
21,БДДР,Рабиша,43.2,2.4,11.77,27.25,9.37,22.97,0.0,0.012
22,БДДР,Огоста,506.0,67.0,171.329,33.86,104.329,23.77,0.058,4.282
23,БДДР,Сопот,60.908,1.3,31.825,52.25,30.525,51.21,0.301,0.301
24,БДДР,Горни Дъбник,130.0,3.0,28.686,22.07,25.686,20.23,0.035,0.891
25,БДДР,Бели Лом,25.5,3.2,7.57,29.69,4.37,19.6,0.058,0.058
26,БДЧР,Съединение,12.81,1.5,6.883,53.73,5.383,47.6,0.035,0.069
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,101.785,30.84,80.785,26.14,0.0,1.308
28,БДИБР,Жребчево,400.0,30.0,103.536,25.88,73.536,19.87,2.915,1.804
29,БДИБР,Малко Шарково,45.0,3.9,20.238,44.97,16.338,39.75,0.012,0.104
30,БДИБР,Домлян,26.074,0.7,2.091,8.02,1.391,5.48,0.01,0.01
31,БДИБР,Пясъчник,206.53,3.4,13.06,6.32,9.66,4.76,0.059,0.059
32,БДИБР,Тополница,137.108,20.0,21.074,15.37,1.074,0.92,0.197,0.382
33,БДИБР,Тракиец,114.0,24.0,51.05,44.78,27.05,30.06,0.0,0.185
34,БДЗБР,Пчелина,54.2,34.2,53.95,99.54,19.75,98.75,4.259,4.259
35,БДДР,Александър Стамболийски,205.569,20.0,109.658,53.34,89.658,48.32,0.147,0.997
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,14.776,10.39,9.366,6.85,1.572,1.067
,БДИБР,Белмекен-Чаира,149.536,5.179,66.004,44.14,60.825,42.14,1.048,6.9
38,БДИБР,Белмекен,144.036,3.81,62.752,43.57,58.942,42.03,,
39,БДИБР,Чаира,5.5,1.369,3.253,59.14,1.884,45.61,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,25.147,29.21,17.905,22.71,0.676,0.244
40,БДИБР,Голям Беглик,62.111,3.942,21.547,34.69,17.605,30.26,,
41,БДИБР,Широка поляна,23.98,3.3,3.6,15.01,0.3,1.45,,
42,БДИБР,Беглика,1.554,0.242,0.759,48.84,0.517,39.4,0.03,0.005
43,БДИБР,Тошков Чарк,1.782,0.276,1.137,63.83,0.861,57.2,0.234,0.005
44,БДИБР,Батак,310.298,19.95,161.005,51.89,141.055,48.58,0.301,4.185
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,350.996,78.13,336.089,77.38,0.778,0.778
46,БДИБР,Цанков камък,110.708,31.2,75.413,68.12,44.213,55.61,1.368,1.368
47,БДИБР,Въча,226.12,24.52,135.202,59.79,110.682,54.9,1.693,14.61
48,БДИБР,Кричим,20.256,1.73,20.057,99.02,18.327,98.92,14.587,10.177
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,291.595,58.64,184.419,47.28,1.613,19.573
50,БДИБР,Студен кладенец,387.772,90.667,228.024,58.8,137.357,46.23,20.128,13.42
51,БДИБР,Ивайловград,156.702,59.526,92.067,58.75,32.541,33.49,9.885,6.779
52,БДИБР,Розов кладенец,20.4,13.268,18.24,89.41,4.972,69.71,,
