number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,503.09,76.78,415.89,73.21,4.938,11.042
2,БДДР,Бели Искър,15.08,1.4,8.535,56.6,7.135,52.15,0.144,0.612
3,БДДР,Среченска бара,15.5,1.0,14.806,95.52,13.806,95.21,0.509,0.509
4,БДДР,Христо Смирненски,27.7,4.2,21.102,76.18,16.902,71.92,0.344,0.748
5,БДДР,Йовковци,92.179,9.0,74.623,80.95,65.623,78.89,0.128,0.7
6,БДЧР,Тича,311.8,40.0,182.029,58.38,142.029,52.25,0.157,1.384
7,БДЧР,Камчия,233.55,76.0,157.122,67.28,81.122,51.49,0.926,2.45
8,БДЧР,Ясна поляна,32.32,7.55,18.587,57.51,11.037,44.56,0.012,0.289
9,БДИБР,Асеновец,28.2,2.0,12.4,43.97,10.4,39.69,0.59,0.359
10,БДИБР,Боровица,27.3,4.6,23.963,87.78,19.363,85.3,0.174,0.255
11,БДЗБР,Студена,25.2,2.4,20.379,80.87,17.979,78.86,1.724,0.763
12,БДЗБР,Дяково,35.4,8.0,21.298,60.16,13.298,48.53,0.0,0.485
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.353,34.46,0.253,27.37,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,0.545,24.21,0.345,16.82,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,18.782,59.44,16.282,55.95,0.063,0.26
16,БДЧР,Порой,45.2,2.0,5.342,11.82,3.342,7.74,0.104,0.0
17,БДЧР,Ахелой,12.35,0.8,3.564,28.86,2.764,23.93,0.046,0.0
18,БДДР,Панчарево,6.465,1.5,5.194,80.35,3.694,74.41,10.201,9.701
19,БДДР,Ястребино,62.3,3.9,34.727,55.74,30.827,52.79,0.289,0.127
20,БДДР,Кула,20.25,0.7,9.313,45.99,8.613,44.06,0.035,0.046
21,БДДР,Рабиша,43.2,2.4,12.321,28.52,9.921,24.32,0.0,0.0
22,БДДР,Огоста,506.0,67.0,230.54,45.56,163.54,37.25,1.1,9.606
23,БДДР,Сопот,60.908,1.3,37.24,61.14,35.94,60.29,1.181,0.255
24,БДДР,Горни Дъбник,130.0,3.0,47.678,36.68,44.678,35.18,0.382,0.382
25,БДДР,Бели Лом,25.5,3.2,8.25,32.35,5.05,22.65,0.174,0.081
26,БДЧР,Съединение,12.81,1.5,7.982,62.31,6.482,57.31,0.093,0.093
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,134.322,40.7,113.322,36.67,0.0,1.308
28,БДИБР,Жребчево,400.0,30.0,183.268,45.82,153.268,41.42,0.91,4.104
29,БДИБР,Малко Шарково,45.0,3.9,30.368,67.48,26.468,64.4,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,5.035,19.31,4.335,17.08,0.079,0.005
31,БДИБР,Пясъчник,206.53,3.4,20.58,9.96,17.18,8.46,0.495,0.09
32,БДИБР,Тополница,137.108,20.0,59.262,43.22,39.262,33.53,3.137,0.567
33,БДИБР,Тракиец,114.0,24.0,62.819,55.1,38.819,43.13,0.012,0.15
34,БДЗБР,Пчелина,54.2,34.2,54.1,99.82,19.9,99.5,7.407,7.407
35,БДДР,Александър Стамболийски,205.569,20.0,123.23,59.95,103.23,55.63,2.79,0.978
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,42.032,29.56,36.622,26.77,2.576,3.73
,БДИБР,Белмекен-Чаира,149.536,5.179,75.577,50.54,70.398,48.77,5.314,11.068
38,БДИБР,Белмекен,144.036,3.81,73.682,51.16,69.872,49.83,,
39,БДИБР,Чаира,5.5,1.369,1.895,34.46,0.526,12.74,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,49.096,57.03,41.854,53.08,5.203,8.772
40,БДИБР,Голям Беглик,62.111,3.942,39.787,64.06,35.845,61.62,,
41,БДИБР,Широка поляна,23.98,3.3,9.31,38.82,6.01,29.06,,
42,БДИБР,Беглика,1.554,0.242,0.913,58.78,0.671,51.18,0.214,0.557
43,БДИБР,Тошков Чарк,1.782,0.276,0.579,32.5,0.303,20.13,0.578,0.596
44,БДИБР,Батак,310.298,19.95,196.84,63.44,176.89,60.92,10.297,0.717
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,393.373,87.56,378.466,87.14,3.438,8.349
46,БДИБР,Цанков камък,110.708,31.2,83.141,75.1,51.941,65.33,15.644,17.431
47,БДИБР,Въча,226.12,24.52,171.372,75.79,146.852,72.84,31.06,23.768
48,БДИБР,Кричим,20.256,1.73,19.624,96.88,17.894,96.59,24.479,22.174
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,335.446,67.46,228.27,58.52,8.498,14.347
50,БДИБР,Студен кладенец,387.772,90.667,293.234,75.62,202.567,68.18,19.392,16.576
51,БДИБР,Ивайловград,156.702,59.526,123.783,78.99,64.257,66.12,27.014,15.327
52,БДИБР,Розов кладенец,20.4,13.268,19.248,94.35,5.98,83.85,,
