number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,502.3,76.66,415.1,73.07,3.257,6.307
2,БДДР,Бели Искър,15.08,1.4,7.072,46.9,5.672,41.46,0.7,0.796
3,БДДР,Среченска бара,15.5,1.0,11.773,75.95,10.773,74.3,0.289,0.602
4,БДДР,Христо Смирненски,27.7,4.2,23.744,85.72,19.544,83.17,0.028,0.319
5,БДДР,Йовковци,92.179,9.0,64.129,69.57,55.129,66.28,0.073,0.845
6,БДЧР,Тича,311.8,40.0,145.007,46.51,105.007,38.63,0.102,2.038
7,БДЧР,Камчия,233.55,76.0,113.903,48.77,37.903,24.06,0.259,2.204
8,БДЧР,Ясна поляна,32.32,7.55,13.456,41.63,5.906,23.84,0.012,0.347
9,БДИБР,Асеновец,28.2,2.0,12.533,44.44,10.533,40.2,0.012,0.394
10,БДИБР,Боровица,27.3,4.6,24.926,91.3,20.326,89.54,0.122,0.319
11,БДЗБР,Студена,25.2,2.4,17.417,69.12,15.017,65.86,0.456,0.738
12,БДЗБР,Дяково,35.4,8.0,26.3,74.29,18.3,66.79,0.0,0.535
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.526,51.41,0.426,46.15,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.075,47.72,0.875,42.63,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,16.021,50.7,13.521,46.46,0.237,0.989
16,БДЧР,Порой,45.2,2.0,2.544,5.63,0.544,1.26,0.035,0.0
17,БДЧР,Ахелой,12.35,0.8,3.234,26.19,2.434,21.07,0.012,0.0
18,БДДР,Панчарево,6.465,1.5,5.469,84.59,3.969,79.94,2.324,2.087
19,БДДР,Ястребино,62.3,3.9,21.705,34.84,17.805,30.49,0.058,0.116
20,БДДР,Кула,20.25,0.7,8.898,43.94,8.198,41.93,0.0,0.046
21,БДДР,Рабиша,43.2,2.4,11.824,27.37,9.424,23.1,0.0,0.046
22,БДДР,Огоста,506.0,67.0,183.84,36.33,116.84,26.62,3.495,4.421
23,БДДР,Сопот,60.908,1.3,32.07,52.65,30.77,51.62,0.428,0.428
24,БДДР,Горни Дъбник,130.0,3.0,31.617,24.32,28.617,22.53,0.081,1.03
25,БДДР,Бели Лом,25.5,3.2,7.669,30.07,4.469,20.04,0.023,0.058
26,БДЧР,Съединение,12.81,1.5,7.066,55.16,5.566,49.21,0.012,0.093
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,106.773,32.36,85.773,27.76,2.384,3.692
28,БДИБР,Жребчево,400.0,30.0,101.328,25.33,71.328,19.28,1.419,2.53
29,БДИБР,Малко Шарково,45.0,3.9,20.39,45.31,16.49,40.12,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,1.995,7.65,1.295,5.11,0.102,0.01
31,БДИБР,Пясъчник,206.53,3.4,13.255,6.42,9.855,4.85,0.0,5.169
32,БДИБР,Тополница,137.108,20.0,21.831,15.92,1.831,1.56,0.116,4.005
33,БДИБР,Тракиец,114.0,24.0,51.879,45.51,27.879,30.98,0.0,0.856
34,БДЗБР,Пчелина,54.2,34.2,53.95,99.54,19.75,98.75,3.681,4.259
35,БДДР,Александър Стамболийски,205.569,20.0,114.262,55.58,94.262,50.8,1.087,1.087
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,13.514,9.5,8.104,5.92,1.298,1.056
,БДИБР,Белмекен-Чаира,149.536,5.179,74.015,49.5,68.836,47.68,0.595,0.116
38,БДИБР,Белмекен,144.036,3.81,70.894,49.22,67.084,47.84,,
39,БДИБР,Чаира,5.5,1.369,3.121,56.74,1.752,42.4,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,27.282,31.69,20.04,25.42,0.955,0.406
40,БДИБР,Голям Беглик,62.111,3.942,23.667,38.1,19.725,33.91,,
41,БДИБР,Широка поляна,23.98,3.3,3.615,15.08,0.315,1.52,,
42,БДИБР,Беглика,1.554,0.242,0.659,42.4,0.417,31.78,0.005,0.005
43,БДИБР,Тошков Чарк,1.782,0.276,0.81,45.44,0.534,35.44,0.121,0.285
44,БДИБР,Батак,310.298,19.95,161.76,52.13,141.81,48.84,0.855,2.797
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,364.306,81.09,349.399,80.44,1.136,8.246
46,БДИБР,Цанков камък,110.708,31.2,83.166,75.12,51.966,65.36,6.222,5.924
47,БДИБР,Въча,226.12,24.52,132.311,58.51,107.791,53.47,9.075,9.075
48,БДИБР,Кричим,20.256,1.73,19.503,96.28,17.773,95.93,8.874,7.071
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,318.772,64.11,211.596,54.25,1.472,9.884
50,БДИБР,Студен кладенец,387.772,90.667,212.589,54.82,121.922,41.04,10.314,2.097
51,БДИБР,Ивайловград,156.702,59.526,91.621,58.47,32.095,33.03,2.461,0.402
52,БДИБР,Розов кладенец,20.4,13.268,19.068,93.47,5.8,81.32,,
