number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,510.76,77.95,423.56,74.56,4.535,4.535
2,БДДР,Бели Искър,15.08,1.4,9.346,61.98,7.946,58.09,1.231,0.865
3,БДДР,Среченска бара,15.5,1.0,14.72,94.97,13.72,94.62,0.37,0.556
4,БДДР,Христо Смирненски,27.7,4.2,20.672,74.63,16.472,70.09,0.612,0.746
5,БДДР,Йовковци,92.179,9.0,75.765,82.19,66.765,80.27,0.114,0.692
6,БДЧР,Тича,311.8,40.0,184.679,59.23,144.679,53.23,0.097,1.477
7,БДЧР,Камчия,233.55,76.0,158.232,67.75,82.232,52.19,1.793,2.511
8,БДЧР,Ясна поляна,32.32,7.55,18.797,58.16,11.247,45.41,0.706,0.312
9,БДИБР,Асеновец,28.2,2.0,11.76,41.7,9.76,37.25,0.382,0.382
10,БДИБР,Боровица,27.3,4.6,24.184,88.59,19.584,86.27,0.151,0.255
11,БДЗБР,Студена,25.2,2.4,19.387,76.93,16.987,74.5,0.462,0.801
12,БДЗБР,Дяково,35.4,8.0,22.211,62.74,14.211,51.86,0.0,0.515
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.32,31.25,0.22,23.81,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,0.886,39.33,0.686,33.41,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,18.629,58.95,16.129,55.43,0.063,0.26
16,БДЧР,Порой,45.2,2.0,5.279,11.68,3.279,7.59,0.116,0.0
17,БДЧР,Ахелой,12.35,0.8,3.504,28.37,2.704,23.41,0.046,0.0
18,БДДР,Панчарево,6.465,1.5,5.166,79.9,3.666,73.83,3.678,4.928
19,БДДР,Ястребино,62.3,3.9,34.137,54.79,30.237,51.78,0.486,0.116
20,БДДР,Кула,20.25,0.7,9.343,46.14,8.643,44.21,0.035,0.035
21,БДДР,Рабиша,43.2,2.4,12.325,28.53,9.925,24.33,0.0,0.0
22,БДДР,Огоста,506.0,67.0,240.58,47.55,173.58,39.54,0.868,6.887
23,БДДР,Сопот,60.908,1.3,35.768,58.72,34.468,57.82,0.637,0.255
24,БДДР,Горни Дъбник,130.0,3.0,47.098,36.23,44.098,34.72,0.382,0.382
25,БДДР,Бели Лом,25.5,3.2,8.063,31.62,4.863,21.81,0.278,0.081
26,БДЧР,Съединение,12.81,1.5,7.893,61.62,6.393,56.53,0.185,0.081
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,135.455,41.05,114.455,37.04,1.169,1.169
28,БДИБР,Жребчево,400.0,30.0,180.37,45.09,150.37,40.64,1.692,1.692
29,БДИБР,Малко Шарково,45.0,3.9,30.368,67.48,26.468,64.4,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,4.175,16.01,3.475,13.7,0.196,0.005
31,БДИБР,Пясъчник,206.53,3.4,19.985,9.68,16.585,8.16,0.493,0.088
32,БДИБР,Тополница,137.108,20.0,53.532,39.04,33.532,28.63,3.646,0.556
33,БДИБР,Тракиец,114.0,24.0,63.012,55.27,39.012,43.35,0.035,0.116
34,БДЗБР,Пчелина,54.2,34.2,54.05,99.72,19.85,99.25,6.238,6.238
35,БДДР,Александър Стамболийски,205.569,20.0,131.119,63.78,111.119,59.88,3.805,0.994
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,41.535,29.21,36.125,26.41,2.141,0.996
,БДИБР,Белмекен-Чаира,149.536,5.179,84.433,56.46,79.254,54.9,1.963,7.4
38,БДИБР,Белмекен,144.036,3.81,80.584,55.95,76.774,54.75,,
39,БДИБР,Чаира,5.5,1.369,3.849,69.99,2.48,60.04,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,52.998,61.56,45.756,58.03,2.633,8.01
40,БДИБР,Голям Беглик,62.111,3.942,41.316,66.52,37.374,64.25,,
41,БДИБР,Широка поляна,23.98,3.3,11.682,48.72,8.382,40.53,,
42,БДИБР,Беглика,1.554,0.242,0.87,55.98,0.628,47.86,0.153,0.002
43,БДИБР,Тошков Чарк,1.782,0.276,0.521,29.26,0.245,16.29,0.36,0.501
44,БДИБР,Батак,310.298,19.95,184.148,59.35,164.198,56.55,8.565,2.179
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,403.77,89.88,388.863,89.53,1.204,8.571
46,БДИБР,Цанков камък,110.708,31.2,76.681,69.26,45.481,57.2,12.813,24.846
47,БДИБР,Въча,226.12,24.52,151.208,66.87,126.688,62.84,23.926,6.333
48,БДИБР,Кричим,20.256,1.73,19.572,96.62,17.842,96.31,5.921,4.718
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,289.944,58.31,182.768,46.86,4.56,0.755
50,БДИБР,Студен кладенец,387.772,90.667,250.651,64.64,159.984,53.85,2.129,2.129
51,БДИБР,Ивайловград,156.702,59.526,114.374,72.99,54.848,56.44,4.36,0.268
52,БДИБР,Розов кладенец,20.4,13.268,18.744,91.88,5.476,76.78,,
