number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,523.295,79.86,436.095,76.77,0.495,6.704
2,БДДР,Бели Искър,15.08,1.4,8.045,53.35,6.645,48.58,0.121,1.367
3,БДДР,Среченска бара,15.5,1.0,13.904,89.7,12.904,88.99,0.116,0.671
4,БДДР,Христо Смирненски,27.7,4.2,25.005,90.27,20.805,88.53,0.051,0.343
5,БДДР,Йовковци,92.179,9.0,67.636,73.37,58.636,70.49,0.133,0.933
6,БДЧР,Тича,311.8,40.0,156.065,50.05,116.065,42.7,0.051,3.068
7,БДЧР,Камчия,233.55,76.0,131.308,56.22,55.308,35.11,0.018,3.317
8,БДЧР,Ясна поляна,32.32,7.55,16.157,49.99,8.607,34.75,0.012,0.579
9,БДИБР,Асеновец,28.2,2.0,14.487,51.37,12.487,47.66,0.012,0.324
10,БДИБР,Боровица,27.3,4.6,25.84,94.65,21.24,93.57,0.033,0.38
11,БДЗБР,Студена,25.2,2.4,20.197,80.15,17.797,78.06,0.061,0.818
12,БДЗБР,Дяково,35.4,8.0,29.515,83.37,21.515,78.52,0.0,1.064
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.877,85.61,0.777,84.05,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.011,44.9,0.811,39.53,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,18.456,58.41,15.956,54.83,0.145,0.353
16,БДЧР,Порой,45.2,2.0,3.555,7.87,1.555,3.6,0.012,0.023
17,БДЧР,Ахелой,12.35,0.8,3.361,27.21,2.561,22.17,0.012,0.023
18,БДДР,Панчарево,6.465,1.5,5.469,84.59,3.969,79.94,2.332,2.332
19,БДДР,Ястребино,62.3,3.9,25.404,40.78,21.504,36.82,0.162,1.493
20,БДДР,Кула,20.25,0.7,9.157,45.22,8.457,43.26,0.0,0.081
21,БДДР,Рабиша,43.2,2.4,11.994,27.76,9.594,23.51,0.0,0.035
22,БДДР,Огоста,506.0,67.0,207.53,41.01,140.53,32.01,0.058,7.697
23,БДДР,Сопот,60.908,1.3,39.065,64.14,37.765,63.36,0.961,4.838
24,БДДР,Горни Дъбник,130.0,3.0,38.498,29.61,35.498,27.95,0.81,3.368
25,БДДР,Бели Лом,25.5,3.2,8.012,31.42,4.812,21.58,0.081,0.081
26,БДЧР,Съединение,12.81,1.5,7.412,57.86,5.912,52.27,0.046,0.139
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,114.936,34.83,93.936,30.4,0.0,2.616
28,БДИБР,Жребчево,400.0,30.0,127.825,31.96,97.825,26.44,0.656,9.247
29,БДИБР,Малко Шарково,45.0,3.9,22.73,50.51,18.83,45.82,0.104,1.412
30,БДИБР,Домлян,26.074,0.7,6.371,24.43,5.671,22.35,0.0,1.93
31,БДИБР,Пясъчник,206.53,3.4,15.768,7.63,12.368,6.09,0.0,0.729
32,БДИБР,Тополница,137.108,20.0,39.904,29.1,19.904,17.0,0.243,7.743
33,БДИБР,Тракиец,114.0,24.0,56.95,49.96,32.95,36.61,0.012,1.123
34,БДЗБР,Пчелина,54.2,34.2,53.75,99.17,19.55,97.75,1.574,1.574
35,БДДР,Александър Стамболийски,205.569,20.0,131.119,63.78,111.119,59.88,0.245,3.059
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,27.937,19.64,22.527,16.47,0.429,8.534
,БДИБР,Белмекен-Чаира,149.536,5.179,88.634,59.27,83.455,57.81,2.231,11.856
38,БДИБР,Белмекен,144.036,3.81,84.63,58.76,80.82,57.64,,
39,БДИБР,Чаира,5.5,1.369,4.004,72.8,2.635,63.79,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,29.078,33.78,21.836,27.69,1.024,4.524
40,БДИБР,Голям Беглик,62.111,3.942,25.193,40.56,21.251,36.53,,
41,БДИБР,Широка поляна,23.98,3.3,3.885,16.2,0.585,2.83,,
42,БДИБР,Беглика,1.554,0.242,0.729,46.88,0.487,37.08,0.059,0.009
43,БДИБР,Тошков Чарк,1.782,0.276,1.017,57.07,0.741,49.2,0.122,0.164
44,БДИБР,Батак,310.298,19.95,188.195,60.65,168.245,57.95,5.371,14.951
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,390.085,86.83,375.178,86.38,1.117,2.345
46,БДИБР,Цанков камък,110.708,31.2,75.556,68.25,44.356,55.79,1.559,1.559
47,БДИБР,Въча,226.12,24.52,142.249,62.91,117.729,58.4,2.675,19.573
48,БДИБР,Кричим,20.256,1.73,20.04,98.93,18.31,98.83,19.708,17.503
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,320.957,64.55,213.781,54.81,1.409,1.409
50,БДИБР,Студен кладенец,387.772,90.667,215.281,55.52,124.614,41.94,1.086,3.183
51,БДИБР,Ивайловград,156.702,59.526,122.523,78.19,62.997,64.83,3.134,17.726
52,БДИБР,Розов кладенец,20.4,13.268,19.32,94.71,6.052,84.86,,
