number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,566.412,86.44,479.212,84.36,4.794,24.081
2,БДДР,Бели Искър,15.08,1.4,10.23,67.84,8.83,64.54,1.048,1.065
3,БДДР,Среченска бара,15.5,1.0,15.075,97.26,14.075,97.07,0.035,0.59
4,БДДР,Христо Смирненски,27.7,4.2,25.384,91.64,21.184,90.14,0.473,0.327
5,БДДР,Йовковци,92.179,9.0,71.081,77.11,62.081,74.64,0.242,0.794
6,БДЧР,Тича,311.8,40.0,170.298,54.62,130.298,47.94,0.118,2.587
7,БДЧР,Камчия,233.55,76.0,152.834,65.44,76.834,48.77,1.904,2.98
8,БДЧР,Ясна поляна,32.32,7.55,20.058,62.06,12.508,50.5,0.012,0.37
9,БДИБР,Асеновец,28.2,2.0,16.18,57.38,14.18,54.12,0.405,0.405
10,БДИБР,Боровица,27.3,4.6,27.205,99.65,22.605,99.58,0.318,0.39
11,БДЗБР,Студена,25.2,2.4,23.138,91.82,20.738,90.96,0.57,0.744
12,БДЗБР,Дяково,35.4,8.0,33.543,94.75,25.543,93.22,0.0,0.22
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.878,85.74,0.778,84.2,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,2.152,95.56,1.952,95.12,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,19.725,62.42,17.225,59.19,0.3,0.3
16,БДЧР,Порой,45.2,2.0,5.128,11.35,3.128,7.24,0.046,0.012
17,БДЧР,Ахелой,12.35,0.8,3.672,29.73,2.872,24.87,0.012,0.023
18,БДДР,Панчарево,6.465,1.5,5.401,83.54,3.901,78.57,26.793,26.32
19,БДДР,Ястребино,62.3,3.9,31.98,51.33,28.08,48.08,0.301,1.389
20,БДДР,Кула,20.25,0.7,9.471,46.77,8.771,44.86,0.035,0.046
21,БДДР,Рабиша,43.2,2.4,12.19,28.22,9.79,24.0,0.0,0.023
22,БДДР,Огоста,506.0,67.0,243.64,48.15,176.64,40.24,0.637,11.053
23,БДДР,Сопот,60.908,1.3,52.54,86.26,51.24,85.96,0.405,1.343
24,БДДР,Горни Дъбник,130.0,3.0,46.466,35.74,43.466,34.23,0.313,1.539
25,БДДР,Бели Лом,25.5,3.2,8.573,33.62,5.373,24.09,0.093,0.093
26,БДЧР,Съединение,12.81,1.5,7.94,61.98,6.44,56.94,0.035,0.116
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,126.273,38.26,105.273,34.07,2.118,2.118
28,БДИБР,Жребчево,400.0,30.0,190.168,47.54,160.168,43.29,3.273,9.662
29,БДИБР,Малко Шарково,45.0,3.9,29.675,65.94,25.775,62.71,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,18.2,69.8,17.5,68.97,0.004,0.462
31,БДИБР,Пясъчник,206.53,3.4,24.534,11.88,21.134,10.4,0.142,1.022
32,БДИБР,Тополница,137.108,20.0,96.697,70.53,76.697,65.49,3.611,6.204
33,БДИБР,Тракиец,114.0,24.0,62.193,54.56,38.193,42.44,0.093,0.093
34,БДЗБР,Пчелина,54.2,34.2,54.1,99.82,19.9,99.5,7.407,7.407
35,БДДР,Александър Стамболийски,205.569,20.0,165.563,80.54,145.563,78.44,3.316,11.96
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,74.89,52.66,69.48,50.79,2.2,7.971
,БДИБР,Белмекен-Чаира,149.536,5.179,125.379,83.85,120.2,83.27,9.525,13.033
38,БДИБР,Белмекен,144.036,3.81,122.215,84.85,118.405,84.44,,
39,БДИБР,Чаира,5.5,1.369,3.165,57.54,1.796,43.47,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,50.033,58.12,42.791,54.27,5.354,3.559
40,БДИБР,Голям Беглик,62.111,3.942,41.021,66.04,37.079,63.74,,
41,БДИБР,Широка поляна,23.98,3.3,9.013,37.58,5.713,27.62,,
42,БДИБР,Беглика,1.554,0.242,0.776,49.96,0.534,40.73,0.409,0.006
43,БДИБР,Тошков Чарк,1.782,0.276,1.57,88.1,1.294,85.92,0.531,0.475
44,БДИБР,Батак,310.298,19.95,227.402,73.29,207.452,71.45,3.721,12.362
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,405.043,90.16,390.136,89.82,3.546,3.546
46,БДИБР,Цанков камък,110.708,31.2,80.355,72.58,49.155,61.82,7.511,1.462
47,БДИБР,Въча,226.12,24.52,169.944,75.16,145.424,72.13,5.668,22.682
48,БДИБР,Кричим,20.256,1.73,19.416,95.85,17.686,95.47,23.126,16.524
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,335.067,67.39,227.891,58.42,6.211,17.905
50,БДИБР,Студен кладенец,387.772,90.667,283.13,73.01,192.463,64.78,18.913,35.446
51,БДИБР,Ивайловград,156.702,59.526,130.84,83.5,71.314,73.39,33.334,25.577
52,БДИБР,Розов кладенец,20.4,13.268,18.42,90.29,5.152,72.24,,
