number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,515.811,78.72,428.611,75.45,9.188,12.272
2,БДДР,Бели Искър,15.08,1.4,10.273,68.12,8.873,64.86,0.763,0.676
3,БДДР,Среченска бара,15.5,1.0,13.632,87.95,12.632,87.12,2.407,0.556
4,БДДР,Христо Смирненски,27.7,4.2,21.681,78.27,17.481,74.39,0.484,0.762
5,БДДР,Йовковци,92.179,9.0,78.137,84.77,69.137,83.12,0.115,0.706
6,БДЧР,Тича,311.8,40.0,190.629,61.14,150.629,55.42,1.657,1.657
7,БДЧР,Камчия,233.55,76.0,159.12,68.13,83.12,52.76,4.331,2.468
8,БДЧР,Ясна поляна,32.32,7.55,17.12,52.97,9.57,38.64,1.447,0.266
9,БДИБР,Асеновец,28.2,2.0,11.6,41.13,9.6,36.64,1.03,0.486
10,БДИБР,Боровица,27.3,4.6,23.996,87.9,19.396,85.44,0.162,0.255
11,БДЗБР,Студена,25.2,2.4,18.413,73.07,16.013,70.23,1.408,0.775
12,БДЗБР,Дяково,35.4,8.0,24.199,68.36,16.199,59.12,0.057,0.229
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.296,28.86,0.196,21.16,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.392,61.83,1.192,58.11,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,18.663,59.06,16.163,55.54,0.335,0.335
16,БДЧР,Порой,45.2,2.0,4.954,10.96,2.954,6.84,0.231,0.0
17,БДЧР,Ахелой,12.35,0.8,3.278,26.54,2.478,21.45,0.104,0.0
18,БДДР,Панчарево,6.465,1.5,5.489,84.91,3.989,80.35,12.431,8.852
19,БДДР,Ястребино,62.3,3.9,32.712,52.51,28.812,49.34,0.289,0.093
20,БДДР,Кула,20.25,0.7,9.175,45.31,8.475,43.35,0.035,0.035
21,БДДР,Рабиша,43.2,2.4,12.329,28.54,9.929,24.34,0.0,0.0
22,БДДР,Огоста,506.0,67.0,246.28,48.67,179.28,40.84,6.887,6.887
23,БДДР,Сопот,60.908,1.3,32.21,52.88,30.91,51.86,0.255,0.255
24,БДДР,Горни Дъбник,130.0,3.0,46.361,35.66,43.361,34.14,0.347,0.347
25,БДДР,Бели Лом,25.5,3.2,7.91,31.02,4.71,21.12,0.058,0.058
26,БДЧР,Съединение,12.81,1.5,7.751,60.51,6.251,55.27,0.069,0.069
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,135.682,41.12,114.682,37.11,2.593,1.285
28,БДИБР,Жребчево,400.0,30.0,176.056,44.01,146.056,39.47,3.346,1.818
29,БДИБР,Малко Шарково,45.0,3.9,29.649,65.89,25.749,62.65,0.405,0.104
30,БДИБР,Домлян,26.074,0.7,2.54,9.74,1.84,7.25,0.655,0.009
31,БДИБР,Пясъчник,206.53,3.4,17.57,8.51,14.17,6.98,0.891,0.08
32,БДИБР,Тополница,137.108,20.0,41.108,29.98,21.108,18.02,2.454,1.111
33,БДИБР,Тракиец,114.0,24.0,63.364,55.58,39.364,43.74,0.058,0.139
34,БДЗБР,Пчелина,54.2,34.2,54.1,99.82,19.9,99.5,7.407,7.407
35,БДДР,Александър Стамболийски,205.569,20.0,140.95,68.57,120.95,65.18,2.022,1.047
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,46.492,32.69,41.082,30.03,1.676,1.065
,БДИБР,Белмекен-Чаира,149.536,5.179,96.559,64.57,91.38,63.3,2.743,6.149
38,БДИБР,Белмекен,144.036,3.81,92.518,64.23,88.708,63.26,,
39,БДИБР,Чаира,5.5,1.369,4.041,73.47,2.672,64.68,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,67.205,78.06,59.963,76.05,7.045,4.552
40,БДИБР,Голям Беглик,62.111,3.942,50.289,80.97,46.347,79.68,,
41,БДИБР,Широка поляна,23.98,3.3,16.916,70.54,13.616,65.84,,
42,БДИБР,Беглика,1.554,0.242,0.906,58.3,0.664,50.61,0.472,0.558
43,БДИБР,Тошков Чарк,1.782,0.276,1.57,88.1,1.294,85.92,1.174,1.035
44,БДИБР,Батак,310.298,19.95,148.841,47.97,128.891,44.39,8.087,4.203
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,415.439,92.47,400.532,92.22,5.235,0.324
46,БДИБР,Цанков камък,110.708,31.2,75.509,68.21,44.309,55.73,11.319,7.196
47,БДИБР,Въча,226.12,24.52,136.066,60.17,111.546,55.33,11.047,21.047
48,БДИБР,Кричим,20.256,1.73,19.667,97.09,17.937,96.82,21.166,20.565
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,275.071,55.32,167.895,43.04,11.711,1.106
50,БДИБР,Студен кладенец,387.772,90.667,219.679,56.65,129.012,43.42,4.741,9.042
51,БДИБР,Ивайловград,156.702,59.526,122.648,78.27,63.122,64.96,18.78,45.187
52,БДИБР,Розов кладенец,20.4,13.268,18.168,89.06,4.9,68.7,,
