number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,490.502,74.86,403.302,71.0,3.544,3.544
2,БДДР,Бели Искър,15.08,1.4,7.09,47.01,5.69,41.59,0.441,0.537
3,БДДР,Среченска бара,15.5,1.0,9.833,63.44,8.833,60.92,0.324,0.556
4,БДДР,Христо Смирненски,27.7,4.2,22.824,82.4,18.624,79.25,0.477,0.331
5,БДДР,Йовковци,92.179,9.0,60.664,65.81,51.664,62.11,0.025,0.767
6,БДЧР,Тича,311.8,40.0,137.767,44.18,97.767,35.97,0.065,1.516
7,БДЧР,Камчия,233.55,76.0,101.812,43.59,25.812,16.38,0.229,2.115
8,БДЧР,Ясна поляна,32.32,7.55,11.579,35.83,4.029,16.27,0.174,0.278
9,БДИБР,Асеновец,28.2,2.0,10.971,38.9,8.971,34.24,0.023,0.289
10,БДИБР,Боровица,27.3,4.6,24.994,91.55,20.394,89.84,0.696,0.256
11,БДЗБР,Студена,25.2,2.4,15.507,61.54,13.107,57.49,0.481,0.756
12,БДЗБР,Дяково,35.4,8.0,23.754,67.1,15.754,57.5,0.0,0.516
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.361,35.21,0.261,28.2,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.122,49.8,0.922,44.91,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,14.961,47.34,12.461,42.82,0.11,0.26
16,БДЧР,Порой,45.2,2.0,1.758,3.89,0.0,0.0,0.012,0.012
17,БДЧР,Ахелой,12.35,0.8,3.287,26.62,2.487,21.53,0.046,0.0
18,БДДР,Панчарево,6.465,1.5,5.394,83.43,3.894,78.43,0.921,1.0
19,БДДР,Ястребино,62.3,3.9,21.465,34.45,17.565,30.08,0.104,0.104
20,БДДР,Кула,20.25,0.7,8.755,43.23,8.055,41.2,0.035,0.035
21,БДДР,Рабиша,43.2,2.4,11.758,27.22,9.358,22.94,0.0,0.0
22,БДДР,Огоста,506.0,67.0,165.001,32.61,98.001,22.32,0.058,4.456
23,БДДР,Сопот,60.908,1.3,32.07,52.65,30.77,51.62,1.053,0.243
24,БДДР,Горни Дъбник,130.0,3.0,27.644,21.26,24.644,19.4,0.081,0.509
25,БДДР,Бели Лом,25.5,3.2,7.57,29.69,4.37,19.6,0.139,0.046
26,БДЧР,Съединение,12.81,1.5,6.846,53.44,5.346,47.27,0.035,0.069
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,101.331,30.71,80.331,26.0,1.204,1.204
28,БДИБР,Жребчево,400.0,30.0,104.112,26.03,74.112,20.03,1.681,1.681
29,БДИБР,Малко Шарково,45.0,3.9,20.102,44.67,16.202,39.42,0.012,0.104
30,БДИБР,Домлян,26.074,0.7,2.354,9.03,1.654,6.52,0.226,0.011
31,БДИБР,Пясъчник,206.53,3.4,13.438,6.51,10.038,4.94,0.391,0.061
32,БДИБР,Тополница,137.108,20.0,20.933,15.27,0.933,0.8,0.336,0.336
33,БДИБР,Тракиец,114.0,24.0,50.929,44.67,26.929,29.92,0.0,0.116
34,БДЗБР,Пчелина,54.2,34.2,53.95,99.54,19.75,98.75,4.259,4.259
35,БДДР,Александър Стамболийски,205.569,20.0,110.026,53.52,90.026,48.51,1.841,0.989
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,15.826,11.13,10.416,7.61,2.114,1.056
,БДИБР,Белмекен-Чаира,149.536,5.179,64.526,43.15,59.347,41.11,1.856,1.052
38,БДИБР,Белмекен,144.036,3.81,61.099,42.42,57.289,40.85,,
39,БДИБР,Чаира,5.5,1.369,3.427,62.32,2.058,49.83,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,25.906,30.09,18.664,23.67,1.051,0.962
40,БДИБР,Голям Беглик,62.111,3.942,22.111,35.6,18.169,31.23,,
41,БДИБР,Широка поляна,23.98,3.3,3.795,15.83,0.495,2.39,,
42,БДИБР,Беглика,1.554,0.242,0.818,52.62,0.576,43.88,0.026,0.001
43,БДИБР,Тошков Чарк,1.782,0.276,1.225,68.72,0.949,62.98,0.175,0.313
44,БДИБР,Батак,310.298,19.95,160.083,51.59,140.133,48.26,1.619,2.59
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,354.068,78.81,339.161,78.09,2.936,0.566
46,БДИБР,Цанков камък,110.708,31.2,75.58,68.27,44.38,55.82,1.327,1.327
47,БДИБР,Въча,226.12,24.52,130.045,57.51,105.525,52.34,9.196,9.601
48,БДИБР,Кричим,20.256,1.73,19.416,95.85,17.686,95.47,9.547,13.155
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,309.57,62.26,202.394,51.89,10.732,8.001
50,БДИБР,Студен кладенец,387.772,90.667,241.593,62.3,150.926,50.8,18.658,2.012
51,БДИБР,Ивайловград,156.702,59.526,100.963,64.43,41.437,42.64,5.94,5.94
52,БДИБР,Розов кладенец,20.4,13.268,18.06,88.53,4.792,67.19,,
