number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,552.881,84.38,465.681,81.98,35.868,16.803
2,БДДР,Бели Искър,15.08,1.4,10.515,69.73,9.115,66.63,4.085,4.592
3,БДДР,Среченска бара,15.5,1.0,15.2,98.06,14.2,97.93,1.505,1.505
4,БДДР,Христо Смирненски,27.7,4.2,25.636,92.55,21.436,91.22,1.696,1.404
5,БДДР,Йовковци,92.179,9.0,72.328,78.47,63.328,76.14,4.084,0.736
6,БДЧР,Тича,311.8,40.0,175.343,56.24,135.343,49.8,1.71,1.71
7,БДЧР,Камчия,233.55,76.0,156.381,66.96,80.381,51.02,6.1,2.466
8,БДЧР,Ясна поляна,32.32,7.55,20.47,63.34,12.92,52.16,0.556,0.278
9,БДИБР,Асеновец,28.2,2.0,15.28,54.18,13.28,50.69,2.014,0.313
10,БДИБР,Боровица,27.3,4.6,25.95,95.05,21.35,94.05,1.477,0.32
11,БДЗБР,Студена,25.2,2.4,23.379,92.78,20.979,92.01,2.191,2.721
12,БДЗБР,Дяково,35.4,8.0,30.108,85.05,22.108,80.69,3.091,0.045
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.457,44.58,0.357,38.58,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.857,82.46,1.657,80.75,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,19.252,60.92,16.752,57.57,1.099,0.3
16,БДЧР,Порой,45.2,2.0,5.406,11.96,3.406,7.88,0.092,0.0
17,БДЧР,Ахелой,12.35,0.8,3.743,30.31,2.943,25.48,0.023,0.012
18,БДДР,Панчарево,6.465,1.5,5.31,82.13,3.81,76.73,19.763,18.347
19,БДДР,Ястребино,62.3,3.9,34.203,54.9,30.303,51.89,0.243,0.625
20,БДДР,Кула,20.25,0.7,9.469,46.76,8.769,44.85,0.035,0.035
21,БДДР,Рабиша,43.2,2.4,12.237,28.33,9.837,24.11,0.0,0.012
22,БДДР,Огоста,506.0,67.0,238.895,47.21,171.895,39.16,12.731,5.556
23,БДДР,Сопот,60.908,1.3,50.22,82.45,48.92,82.07,4.618,0.451
24,БДДР,Горни Дъбник,130.0,3.0,48.731,37.49,45.731,36.01,0.775,0.775
25,БДДР,Бели Лом,25.5,3.2,8.706,34.14,5.506,24.69,0.301,0.081
26,БДЧР,Съединение,12.81,1.5,8.089,63.15,6.589,58.26,0.289,0.081
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,129.674,39.3,108.674,35.17,1.539,1.539
28,БДИБР,Жребчево,400.0,30.0,198.48,49.62,168.48,45.54,10.405,3.692
29,БДИБР,Малко Шарково,45.0,3.9,30.473,67.72,26.573,64.65,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,14.761,56.61,14.061,55.41,2.901,0.007
31,БДИБР,Пясъчник,206.53,3.4,23.736,11.49,20.336,10.01,0.542,0.102
32,БДИБР,Тополница,137.108,20.0,86.51,63.1,66.51,56.79,11.933,5.914
33,БДИБР,Тракиец,114.0,24.0,63.88,56.04,39.88,44.31,0.231,0.15
34,БДЗБР,Пчелина,54.2,34.2,54.2,100.0,20.0,100.0,10.104,10.104
35,БДДР,Александър Стамболийски,205.569,20.0,154.552,75.18,134.552,72.51,22.917,11.601
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,78.067,54.89,72.657,53.11,12.583,3.277
,БДИБР,Белмекен-Чаира,149.536,5.179,112.931,75.52,107.752,74.64,25.514,11.091
38,БДИБР,Белмекен,144.036,3.81,111.091,77.13,107.281,76.51,,
39,БДИБР,Чаира,5.5,1.369,1.841,33.46,0.472,11.42,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,51.442,59.75,44.2,56.06,7.29,5.242
40,БДИБР,Голям Беглик,62.111,3.942,42.243,68.01,38.301,65.84,,
41,БДИБР,Широка поляна,23.98,3.3,9.199,38.36,5.899,28.53,,
42,БДИБР,Беглика,1.554,0.242,0.978,62.91,0.736,56.07,0.436,0.322
43,БДИБР,Тошков Чарк,1.782,0.276,0.898,50.41,0.622,41.32,0.834,0.752
44,БДИБР,Батак,310.298,19.95,231.135,74.49,211.185,72.74,14.323,10.002
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,397.086,88.39,382.179,87.99,6.854,3.17
46,БДИБР,Цанков камък,110.708,31.2,77.066,69.61,45.866,57.69,15.463,10.165
47,БДИБР,Въча,226.12,24.52,190.857,84.41,166.337,82.51,21.927,20.92
48,БДИБР,Кричим,20.256,1.73,19.719,97.35,17.989,97.1,21.5,20.798
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,356.92,71.78,249.744,64.03,22.22,0.822
50,БДИБР,Студен кладенец,387.772,90.667,308.772,79.63,218.105,73.41,11.997,23.567
51,БДИБР,Ивайловград,156.702,59.526,128.707,82.13,69.181,71.19,23.382,18.793
52,БДИБР,Розов кладенец,20.4,13.268,18.996,93.12,5.728,80.31,,
