number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,490.241,74.82,403.041,70.95,2.838,5.858
2,БДДР,Бели Искър,15.08,1.4,7.248,48.06,5.848,42.75,0.598,0.626
3,БДДР,Среченска бара,15.5,1.0,10.04,64.77,9.04,62.34,0.116,0.579
4,БДДР,Христо Смирненски,27.7,4.2,23.719,85.63,19.519,83.06,0.317,0.317
5,БДДР,Йовковци,92.179,9.0,59.877,64.96,50.877,61.17,0.025,0.76
6,БДЧР,Тича,311.8,40.0,137.37,44.06,97.37,35.82,0.19,1.521
7,БДЧР,Камчия,233.55,76.0,105.907,45.35,29.907,18.98,0.903,2.13
8,БДЧР,Ясна поляна,32.32,7.55,11.501,35.58,3.951,15.95,0.197,0.289
9,БДИБР,Асеновец,28.2,2.0,11.5,40.78,9.5,36.26,0.139,0.37
10,БДИБР,Боровица,27.3,4.6,26.28,96.26,21.68,95.51,0.14,0.256
11,БДЗБР,Студена,25.2,2.4,15.888,63.05,13.488,59.16,0.497,0.772
12,БДЗБР,Дяково,35.4,8.0,23.546,66.51,15.546,56.74,0.138,0.31
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.273,26.67,0.173,18.73,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.142,50.71,0.942,45.9,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,14.87,47.06,12.37,42.51,0.11,0.411
16,БДЧР,Порой,45.2,2.0,1.904,4.21,0.0,0.0,0.093,0.0
17,БДЧР,Ахелой,12.35,0.8,3.365,27.25,2.565,22.21,0.058,0.0
18,БДДР,Панчарево,6.465,1.5,5.503,85.12,4.003,80.62,3.234,3.155
19,БДДР,Ястребино,62.3,3.9,21.612,34.69,17.712,30.33,0.116,0.116
20,БДДР,Кула,20.25,0.7,8.776,43.34,8.076,41.31,0.035,0.035
21,БДДР,Рабиша,43.2,2.4,11.75,27.2,9.35,22.92,0.0,0.035
22,БДДР,Огоста,506.0,67.0,162.104,32.04,95.104,21.66,2.87,4.398
23,БДДР,Сопот,60.908,1.3,32.49,53.34,31.19,52.33,0.648,0.243
24,БДДР,Горни Дъбник,130.0,3.0,27.16,20.89,24.16,19.02,0.069,0.509
25,БДДР,Бели Лом,25.5,3.2,7.621,29.89,4.421,19.83,0.058,0.058
26,БДЧР,Съединение,12.81,1.5,6.88,53.71,5.38,47.57,0.081,0.081
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,102.578,31.08,81.578,26.4,0.0,1.319
28,БДИБР,Жребчево,400.0,30.0,108.416,27.1,78.416,21.19,2.866,1.697
29,БДИБР,Малко Шарково,45.0,3.9,19.99,44.42,16.09,39.15,0.012,0.104
30,БДИБР,Домлян,26.074,0.7,3.135,12.03,2.435,9.6,0.119,0.011
31,БДИБР,Пясъчник,206.53,3.4,13.923,6.74,10.523,5.18,0.393,5.468
32,БДИБР,Тополница,137.108,20.0,21.548,15.72,1.548,1.32,0.752,0.336
33,БДИБР,Тракиец,114.0,24.0,50.949,44.69,26.949,29.94,0.012,0.116
34,БДЗБР,Пчелина,54.2,34.2,54.0,99.63,19.8,99.0,5.185,5.185
35,БДДР,Александър Стамболийски,205.569,20.0,112.841,54.89,92.841,50.03,0.995,0.995
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,19.824,13.94,14.414,10.54,2.644,1.044
,БДИБР,Белмекен-Чаира,149.536,5.179,64.628,43.22,59.449,41.18,3.53,2.859
38,БДИБР,Белмекен,144.036,3.81,60.671,42.12,56.861,40.55,,
39,БДИБР,Чаира,5.5,1.369,3.957,71.95,2.588,62.65,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,27.046,31.42,19.804,25.12,1.082,0.17
40,БДИБР,Голям Беглик,62.111,3.942,23.266,37.46,19.324,33.22,,
41,БДИБР,Широка поляна,23.98,3.3,3.78,15.76,0.48,2.32,,
42,БДИБР,Беглика,1.554,0.242,0.859,55.28,0.617,47.03,0.003,0.003
43,БДИБР,Тошков Чарк,1.782,0.276,1.244,69.83,0.968,64.3,0.179,0.316
44,БДИБР,Батак,310.298,19.95,160.502,51.73,140.552,48.41,0.659,0.659
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,358.163,79.72,343.256,79.03,4.614,4.614
46,БДИБР,Цанков камък,110.708,31.2,79.016,71.37,47.816,60.14,4.487,1.358
47,БДИБР,Въча,226.12,24.52,126.65,56.01,102.13,50.66,9.9,16.381
48,БДИБР,Кричим,20.256,1.73,19.485,96.2,17.755,95.84,17.178,14.275
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,341.299,68.64,234.123,60.02,8.265,0.855
50,БДИБР,Студен кладенец,387.772,90.667,293.234,75.62,202.567,68.18,1.955,1.955
51,БДИБР,Ивайловград,156.702,59.526,118.813,75.82,59.287,61.01,5.996,0.359
52,БДИБР,Розов кладенец,20.4,13.268,18.132,88.88,4.864,68.2,,
