number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,527.19,80.46,439.99,77.46,1.453,6.124
2,БДДР,Бели Искър,15.08,1.4,8.619,57.15,7.219,52.77,0.215,1.135
3,БДДР,Среченска бара,15.5,1.0,14.317,92.37,13.317,91.84,0.081,0.637
4,БДДР,Христо Смирненски,27.7,4.2,25.207,91.0,21.007,89.39,0.037,0.329
5,БДДР,Йовковци,92.179,9.0,68.19,73.98,59.19,71.16,0.138,0.943
6,БДЧР,Тича,311.8,40.0,158.08,50.7,118.08,43.44,0.114,2.857
7,БДЧР,Камчия,233.55,76.0,134.561,57.62,58.561,37.17,0.758,3.269
8,БДЧР,Ясна поляна,32.32,7.55,16.696,51.66,9.146,36.92,0.035,0.579
9,БДИБР,Асеновец,28.2,2.0,14.693,52.1,12.693,48.45,0.035,0.347
10,БДИБР,Боровица,27.3,4.6,26.07,95.49,21.47,94.58,0.033,0.38
11,БДЗБР,Студена,25.2,2.4,20.716,82.21,18.316,80.33,0.062,0.814
12,БДЗБР,Дяково,35.4,8.0,30.206,85.33,22.206,81.05,0.0,1.333
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.973,95.04,0.873,94.5,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.123,49.87,0.923,44.98,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,18.646,59.01,16.146,55.48,0.159,0.553
16,БДЧР,Порой,45.2,2.0,3.993,8.83,1.993,4.61,0.012,0.012
17,БДЧР,Ахелой,12.35,0.8,3.399,27.52,2.599,22.5,0.012,0.012
18,БДДР,Панчарево,6.465,1.5,5.288,81.79,3.788,76.29,2.059,1.226
19,БДДР,Ястребино,62.3,3.9,26.325,42.26,22.425,38.4,0.301,1.528
20,БДДР,Кула,20.25,0.7,9.21,45.48,8.51,43.53,0.012,0.081
21,БДДР,Рабиша,43.2,2.4,12.021,27.83,9.621,23.58,0.0,0.035
22,БДДР,Огоста,506.0,67.0,212.945,42.08,145.945,33.24,0.058,7.813
23,БДДР,Сопот,60.908,1.3,41.135,67.54,39.835,66.83,0.961,4.606
24,БДДР,Горни Дъбник,130.0,3.0,40.249,30.96,37.249,29.33,1.088,3.322
25,БДДР,Бели Лом,25.5,3.2,8.071,31.65,4.871,21.84,0.127,0.231
26,БДЧР,Съединение,12.81,1.5,7.501,58.56,6.001,53.06,0.035,0.139
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,116.75,35.38,95.75,30.99,0.0,2.581
28,БДИБР,Жребчево,400.0,30.0,135.247,33.81,105.247,28.45,0.021,14.338
29,БДИБР,Малко Шарково,45.0,3.9,23.636,52.52,19.736,48.02,0.104,1.956
30,БДИБР,Домлян,26.074,0.7,7.886,30.24,7.186,28.32,0.0,2.83
31,БДИБР,Пясъчник,206.53,3.4,16.114,7.8,12.714,6.26,0.0,0.365
32,БДИБР,Тополница,137.108,20.0,46.015,33.56,26.015,22.21,0.313,10.544
33,БДИБР,Тракиец,114.0,24.0,57.744,50.65,33.744,37.49,0.012,1.192
34,БДЗБР,Пчелина,54.2,34.2,53.75,99.17,19.55,97.75,1.574,1.574
35,БДДР,Александър Стамболийски,205.569,20.0,139.354,67.79,119.354,64.32,0.79,12.443
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,33.78,23.75,28.37,20.74,0.305,8.462
,БДИБР,Белмекен-Чаира,149.536,5.179,95.24,63.69,90.061,62.39,3.538,9.899
38,БДИБР,Белмекен,144.036,3.81,91.192,63.31,87.382,62.32,,
39,БДИБР,Чаира,5.5,1.369,4.048,73.59,2.679,64.84,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,32.433,37.67,25.191,31.95,0.842,3.722
40,БДИБР,Голям Беглик,62.111,3.942,28.208,45.42,24.266,41.72,,
41,БДИБР,Широка поляна,23.98,3.3,4.225,17.62,0.925,4.47,,
42,БДИБР,Беглика,1.554,0.242,0.739,47.58,0.497,37.91,0.055,0.005
43,БДИБР,Тошков Чарк,1.782,0.276,0.988,55.45,0.712,47.29,0.141,0.349
44,БДИБР,Батак,310.298,19.95,194.173,62.58,174.223,60.0,4.085,16.858
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,394.01,87.7,379.103,87.28,1.253,8.62
46,БДИБР,Цанков камък,110.708,31.2,75.461,68.16,44.261,55.67,9.533,7.059
47,БДИБР,Въча,226.12,24.52,146.563,64.82,122.043,60.54,13.166,9.694
48,БДИБР,Кричим,20.256,1.73,19.364,95.6,17.634,95.19,9.624,12.53
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,320.957,64.55,213.781,54.81,2.793,1.385
50,БДИБР,Студен кладенец,387.772,90.667,216.553,55.85,125.886,42.37,1.62,1.62
51,БДИБР,Ивайловград,156.702,59.526,133.824,85.4,74.298,76.46,1.066,18.568
52,БДИБР,Розов кладенец,20.4,13.268,19.464,95.41,6.196,86.88,,
