number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,490.763,74.9,403.563,71.04,0.83,3.851
2,БДДР,Бели Искър,15.08,1.4,7.23,47.95,5.83,42.62,0.389,0.622
3,БДДР,Среченска бара,15.5,1.0,10.07,64.97,9.07,62.55,0.394,0.544
4,БДДР,Христо Смирненски,27.7,4.2,23.719,85.63,19.519,83.06,0.035,0.327
5,БДДР,Йовковци,92.179,9.0,60.005,65.1,51.005,61.32,0.025,0.761
6,БДЧР,Тича,311.8,40.0,137.579,44.12,97.579,35.9,0.196,1.406
7,БДЧР,Камчия,233.55,76.0,106.024,45.4,30.024,19.06,1.004,2.231
8,БДЧР,Ясна поляна,32.32,7.55,11.523,35.65,3.973,16.04,0.486,0.313
9,БДИБР,Асеновец,28.2,2.0,11.533,40.9,9.533,36.39,0.116,0.347
10,БДИБР,Боровица,27.3,4.6,26.3,96.34,21.7,95.59,0.256,0.256
11,БДЗБР,Студена,25.2,2.4,15.923,63.19,13.523,59.31,0.762,0.762
12,БДЗБР,Дяково,35.4,8.0,23.59,66.64,15.59,56.9,0.0,0.344
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.283,27.63,0.183,19.79,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.141,50.64,0.941,45.83,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,14.922,47.22,12.422,42.69,0.11,0.411
16,БДЧР,Порой,45.2,2.0,1.89,4.18,0.0,0.0,0.092,0.0
17,БДЧР,Ахелой,12.35,0.8,3.361,27.21,2.561,22.17,0.004,0.0
18,БДДР,Панчарево,6.465,1.5,5.482,84.8,3.982,80.21,4.345,4.03
19,БДДР,Ястребино,62.3,3.9,21.612,34.69,17.712,30.33,0.127,0.127
20,БДДР,Кула,20.25,0.7,8.776,43.34,8.076,41.31,0.035,0.035
21,БДДР,Рабиша,43.2,2.4,11.753,27.21,9.353,22.92,0.0,0.0
22,БДДР,Огоста,506.0,67.0,162.236,32.06,95.236,21.69,5.903,4.375
23,БДДР,Сопот,60.908,1.3,32.42,53.23,31.12,52.21,0.648,0.243
24,БДДР,Горни Дъбник,130.0,3.0,27.235,20.95,24.235,19.08,0.081,0.509
25,БДДР,Бели Лом,25.5,3.2,7.621,29.89,4.421,19.83,0.069,0.069
26,БДЧР,Съединение,12.81,1.5,6.88,53.71,5.38,47.57,0.081,0.081
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,102.692,31.12,81.692,26.44,1.262,1.262
28,БДИБР,Жребчево,400.0,30.0,108.315,27.08,78.315,21.17,2.855,1.686
29,БДИБР,Малко Шарково,45.0,3.9,20.006,44.46,16.106,39.19,0.012,0.104
30,БДИБР,Домлян,26.074,0.7,3.121,11.97,2.421,9.54,0.119,0.011
31,БДИБР,Пясъчник,206.53,3.4,13.866,6.71,10.466,5.15,0.393,0.063
32,БДИБР,Тополница,137.108,20.0,21.477,15.66,1.477,1.26,1.563,0.336
33,БДИБР,Тракиец,114.0,24.0,50.967,44.71,26.967,29.96,0.012,0.116
34,БДЗБР,Пчелина,54.2,34.2,54.0,99.63,19.8,99.0,5.185,5.185
35,БДДР,Александър Стамболийски,205.569,20.0,112.766,54.86,92.766,49.99,0.946,0.946
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,19.548,13.75,14.138,10.33,2.613,1.033
,БДИБР,Белмекен-Чаира,149.536,5.179,64.575,43.18,59.396,41.15,2.372,3.428
38,БДИБР,Белмекен,144.036,3.81,60.276,41.85,56.466,40.27,,
39,БДИБР,Чаира,5.5,1.369,4.299,78.17,2.93,70.93,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,26.982,31.34,19.74,25.04,0.936,1.554
40,БДИБР,Голям Беглик,62.111,3.942,23.172,37.31,19.23,33.06,,
41,БДИБР,Широка поляна,23.98,3.3,3.81,15.89,0.51,2.47,,
42,БДИБР,Беглика,1.554,0.242,0.857,55.14,0.615,46.86,0.028,0.003
43,БДИБР,Тошков Чарк,1.782,0.276,1.268,71.16,0.992,65.88,0.179,0.347
44,БДИБР,Батак,310.298,19.95,160.502,51.73,140.552,48.41,2.544,1.573
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,358.266,79.75,343.359,79.05,2.34,3.525
46,БДИБР,Цанков камък,110.708,31.2,78.525,70.93,47.325,59.52,7.581,1.361
47,БДИБР,Въча,226.12,24.52,127.595,56.43,103.075,51.13,9.243,11.268
48,БДИБР,Кричим,20.256,1.73,19.347,95.51,17.617,95.09,11.692,13.094
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,340.787,68.54,233.611,59.89,10.78,4.858
50,БДИБР,Студен кладенец,387.772,90.667,293.234,75.62,202.567,68.18,12.281,6.651
51,БДИБР,Ивайловград,156.702,59.526,118.083,75.36,58.557,60.26,6.458,5.055
52,БДИБР,Розов кладенец,20.4,13.268,18.168,89.06,4.9,68.7,,
