number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,490.502,74.86,403.302,71.0,2.868,5.888
2,БДДР,Бели Искър,15.08,1.4,7.242,48.03,5.842,42.71,0.665,0.624
3,БДДР,Среченска бара,15.5,1.0,10.08,65.03,9.08,62.62,0.556,0.556
4,БДДР,Христо Смирненски,27.7,4.2,23.719,85.63,19.519,83.06,0.318,0.318
5,БДДР,Йовковци,92.179,9.0,59.941,65.03,50.941,61.24,0.024,0.76
6,БДЧР,Тича,311.8,40.0,137.485,44.09,97.485,35.87,0.137,1.225
7,БДЧР,Камчия,233.55,76.0,105.907,45.35,29.907,18.98,0.283,2.17
8,БДЧР,Ясна поляна,32.32,7.55,11.512,35.62,3.962,16.0,0.196,0.289
9,БДИБР,Асеновец,28.2,2.0,11.52,40.85,9.52,36.34,0.116,0.266
10,БДИБР,Боровица,27.3,4.6,26.29,96.3,21.69,95.55,0.14,0.256
11,БДЗБР,Студена,25.2,2.4,15.912,63.14,13.512,59.26,0.662,0.8
12,БДЗБР,Дяково,35.4,8.0,23.561,66.56,15.561,56.79,0.0,0.344
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.275,26.88,0.175,18.96,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.142,50.71,0.942,45.9,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,14.896,47.14,12.396,42.6,0.11,0.411
16,БДЧР,Порой,45.2,2.0,1.897,4.2,0.0,0.0,0.093,0.0
17,БДЧР,Ахелой,12.35,0.8,3.361,27.21,2.561,22.17,0.012,0.0
18,БДДР,Панчарево,6.465,1.5,5.496,85.01,3.996,80.48,3.283,3.126
19,БДДР,Ястребино,62.3,3.9,21.612,34.69,17.712,30.33,0.116,0.116
20,БДДР,Кула,20.25,0.7,8.776,43.34,8.076,41.31,0.035,0.035
21,БДДР,Рабиша,43.2,2.4,11.753,27.21,9.353,22.92,0.0,0.0
22,БДДР,Огоста,506.0,67.0,162.236,32.06,95.236,21.69,4.375,4.375
23,БДДР,Сопот,60.908,1.3,32.455,53.29,31.155,52.27,0.648,0.243
24,БДДР,Горни Дъбник,130.0,3.0,27.198,20.92,24.198,19.05,0.081,0.509
25,БДДР,Бели Лом,25.5,3.2,7.621,29.89,4.421,19.83,0.058,0.058
26,БДЧР,Съединение,12.81,1.5,6.88,53.71,5.38,47.57,0.081,0.081
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,102.692,31.12,81.692,26.44,1.319,1.319
28,БДИБР,Жребчево,400.0,30.0,108.315,27.08,78.315,21.17,1.697,1.697
29,БДИБР,Малко Шарково,45.0,3.9,19.998,44.44,16.098,39.17,0.012,0.104
30,БДИБР,Домлян,26.074,0.7,3.126,11.99,2.426,9.56,0.065,0.011
31,БДИБР,Пясъчник,206.53,3.4,13.894,6.73,10.494,5.17,0.393,0.063
32,БДИБР,Тополница,137.108,20.0,21.512,15.69,1.512,1.29,0.741,0.336
33,БДИБР,Тракиец,114.0,24.0,50.958,44.7,26.958,29.95,0.012,0.116
34,БДЗБР,Пчелина,54.2,34.2,54.0,99.63,19.8,99.0,5.185,5.185
35,БДДР,Александър Стамболийски,205.569,20.0,112.841,54.89,92.841,50.03,1.832,0.969
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,19.686,13.84,14.276,10.44,2.633,1.044
,БДИБР,Белмекен-Чаира,149.536,5.179,64.57,43.18,59.391,41.14,4.132,4.19
38,БДИБР,Белмекен,144.036,3.81,60.444,41.96,56.634,40.39,,
39,БДИБР,Чаира,5.5,1.369,4.126,75.02,2.757,66.74,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,26.967,31.32,19.725,25.02,1.212,1.386
40,БДИБР,Голям Беглик,62.111,3.942,23.172,37.31,19.23,33.06,,
41,БДИБР,Широка поляна,23.98,3.3,3.795,15.83,0.495,2.39,,
42,БДИБР,Беглика,1.554,0.242,0.859,55.28,0.617,47.03,0.028,0.003
43,БДИБР,Тошков Чарк,1.782,0.276,1.256,70.49,0.98,65.09,0.209,0.347
44,БДИБР,Батак,310.298,19.95,160.502,51.73,140.552,48.41,1.671,1.671
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,358.163,79.72,343.256,79.03,3.797,4.982
46,БДИБР,Цанков камък,110.708,31.2,78.746,71.13,47.546,59.8,3.907,1.353
47,БДИБР,Въча,226.12,24.52,127.21,56.26,102.69,50.94,8.275,12.731
48,БДИБР,Кричим,20.256,1.73,19.234,94.96,17.504,94.49,13.044,14.344
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,340.659,68.51,233.483,59.86,8.587,10.068
50,БДИБР,Студен кладенец,387.772,90.667,293.234,75.62,202.567,68.18,12.895,12.895
51,БДИБР,Ивайловград,156.702,59.526,118.326,75.51,58.8,60.51,12.542,9.731
52,БДИБР,Розов кладенец,20.4,13.268,18.168,89.06,4.9,68.7,,
