number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,491.024,74.94,403.824,71.09,7.436,4.415
2,БДДР,Бели Искър,15.08,1.4,7.272,48.22,5.872,42.92,0.096,0.192
3,БДДР,Среченска бара,15.5,1.0,10.08,65.03,9.08,62.62,2.269,2.037
4,БДДР,Христо Смирненски ***,27.7,4.2,23.807,85.95,19.607,83.43,0.466,0.32
5,БДДР,Йовковци,92.179,9.0,59.687,64.75,50.687,60.94,0.03,0.763
6,БДЧР,Тича,311.8,40.0,137.266,44.02,97.266,35.79,1.371,1.371
7,БДЧР,Камчия,233.55,76.0,116.732,49.98,40.732,25.85,49.226,2.015
8,БДЧР,Ясна поляна,32.32,7.55,13.147,40.68,5.597,22.6,8.137,0.301
9,БДИБР,Асеновец,28.2,2.0,12.853,45.58,10.853,41.42,2.512,0.359
10,БДИБР,Боровица,27.3,4.6,27.275,99.91,22.675,99.89,0.452,0.741
11,БДЗБР,Студена,25.2,2.4,15.912,63.14,13.512,59.26,0.648,0.786
12,БДЗБР,Дяково,35.4,8.0,23.487,66.35,15.487,56.52,0.0,0.344
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.246,24.04,0.146,15.82,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.152,51.17,0.952,46.41,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,14.896,47.14,12.396,42.6,0.26,0.26
16,БДЧР,Порой,45.2,2.0,1.987,4.4,0.0,0.0,0.174,0.0
17,БДЧР,Ахелой,12.35,0.8,3.504,28.37,2.704,23.41,0.289,0.0
18,БДДР,Панчарево,6.465,1.5,5.442,84.17,3.942,79.39,1.067,1.224
19,БДДР,Ястребино,62.3,3.9,21.684,34.81,17.784,30.45,0.37,0.093
20,БДДР,Кула,20.25,0.7,8.787,43.39,8.087,41.37,0.162,0.035
21,БДДР,Рабиша,43.2,2.4,11.748,27.19,9.348,22.91,0.0,0.023
22,БДДР,Огоста,506.0,67.0,161.57,31.93,94.57,21.54,4.225,4.225
23,БДДР,Сопот,60.908,1.3,32.7,53.69,31.4,52.68,1.053,0.243
24,БДДР,Горни Дъбник,130.0,3.0,27.049,20.81,24.049,18.94,0.081,0.509
25,БДДР,Бели Лом,25.5,3.2,7.638,29.95,4.438,19.9,0.046,0.046
26,БДЧР,Съединение,12.81,1.5,6.896,53.83,5.396,47.71,0.058,0.058
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,103.032,31.22,82.032,26.55,5.116,1.181
28,БДИБР,Жребчево,400.0,30.0,108.618,27.15,78.618,21.25,2.866,1.697
29,БДИБР,Малко Шарково,45.0,3.9,19.966,44.37,16.066,39.09,0.012,0.104
30,БДИБР,Домлян,26.074,0.7,3.302,12.66,2.602,10.25,0.626,0.001
31,БДИБР,Пясъчник,206.53,3.4,14.122,6.84,10.722,5.28,0.724,0.064
32,БДИБР,Тополница,137.108,20.0,21.813,15.91,1.813,1.55,0.949,0.336
33,БДИБР,Тракиец,114.0,24.0,51.09,44.82,27.09,30.1,0.637,0.116
34,БДЗБР,Пчелина,54.2,34.2,54.0,99.63,19.8,99.0,5.185,5.185
35,БДДР,Александър Стамболийски,205.569,20.0,118.277,57.54,98.277,52.96,12.488,1.008
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,23.813,16.74,18.403,13.45,8.649,1.033
,БДИБР,Белмекен-Чаира,149.536,5.179,64.938,43.43,59.759,41.4,0.952,1.329
38,БДИБР,Белмекен,144.036,3.81,61.384,42.62,57.574,41.06,,
39,БДИБР,Чаира,5.5,1.369,3.555,64.63,2.186,52.91,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,27.447,31.88,20.205,25.63,0.531,0.156
40,БДИБР,Голям Беглик,62.111,3.942,23.667,38.1,19.725,33.91,,
41,БДИБР,Широка поляна,23.98,3.3,3.78,15.76,0.48,2.32,,
42,БДИБР,Беглика,1.554,0.242,0.866,55.7,0.624,47.53,0.001,0.001
43,БДИБР,Тошков Чарк,1.782,0.276,1.368,76.74,1.092,72.48,0.266,0.0
44,БДИБР,Батак,310.298,19.95,161.005,51.89,141.055,48.58,1.495,0.524
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,358.061,79.7,343.154,79.01,4.687,5.872
46,БДИБР,Цанков камък,110.708,31.2,82.628,74.64,51.428,64.68,9.098,1.432
47,БДИБР,Въча,226.12,24.52,125.18,55.36,100.66,49.93,2.761,7.217
48,БДИБР,Кричим,20.256,1.73,19.754,97.52,18.024,97.29,7.167,4.661
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,394.305,79.3,287.129,73.61,95.373,1.104
50,БДИБР,Студен кладенец,387.772,90.667,337.092,86.93,246.425,82.94,120.068,51.013
51,БДИБР,Ивайловград,156.702,59.526,137.983,88.05,78.457,80.74,119.952,37.282
52,БДИБР,Розов кладенец,20.4,13.268,18.384,90.12,5.116,71.73,,
