number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,568.078,86.7,480.878,84.65,6.535,19.406
2,БДДР,Бели Искър,15.08,1.4,10.223,67.79,8.823,64.49,0.74,0.596
3,БДДР,Среченска бара,15.5,1.0,15.123,97.57,14.123,97.4,1.863,1.644
4,БДДР,Христо Смирненски,27.7,4.2,25.371,91.59,21.171,90.09,0.321,0.321
5,БДДР,Йовковци,92.179,9.0,71.129,77.16,62.129,74.69,0.243,0.795
6,БДЧР,Тича,311.8,40.0,170.511,54.69,130.511,48.02,0.08,2.55
7,БДЧР,Камчия,233.55,76.0,153.124,65.56,77.124,48.95,0.184,2.904
8,БДЧР,Ясна поляна,32.32,7.55,20.105,62.21,12.555,50.69,0.139,0.37
9,БДИБР,Асеновец,28.2,2.0,16.18,57.38,14.18,54.12,0.324,0.405
10,БДИБР,Боровица,27.3,4.6,27.215,99.69,22.615,99.63,0.159,0.39
11,БДЗБР,Студена,25.2,2.4,23.153,91.88,20.753,91.02,0.559,0.734
12,БДЗБР,Дяково,35.4,8.0,33.562,94.81,25.562,93.29,0.0,0.22
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.875,85.47,0.775,83.9,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,2.155,95.67,1.955,95.25,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,19.725,62.42,17.225,59.19,0.292,0.489
16,БДЧР,Порой,45.2,2.0,5.14,11.37,3.14,7.27,0.046,0.012
17,БДЧР,Ахелой,12.35,0.8,3.677,29.77,2.877,24.91,0.036,0.0
18,БДДР,Панчарево,6.465,1.5,5.36,82.91,3.86,77.74,19.712,19.295
19,БДДР,Ястребино,62.3,3.9,32.074,51.48,28.174,48.24,0.289,1.412
20,БДДР,Кула,20.25,0.7,9.472,46.78,8.772,44.87,0.023,0.046
21,БДДР,Рабиша,43.2,2.4,12.192,28.22,9.792,24.0,2.0,0.023
22,БДДР,Огоста,506.0,67.0,244.54,48.33,177.54,40.44,0.752,9.317
23,БДДР,Сопот,60.908,1.3,52.621,86.39,51.321,86.1,0.428,0.903
24,БДДР,Горни Дъбник,130.0,3.0,46.572,35.82,43.572,34.31,0.938,1.539
25,БДДР,Бели Лом,25.5,3.2,8.573,33.62,5.373,24.09,0.313,0.093
26,БДЧР,Съединение,12.81,1.5,7.947,62.04,6.447,57.0,0.069,0.116
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,126.273,38.26,105.273,34.07,2.118,2.118
28,БДИБР,Жребчево,400.0,30.0,190.72,47.68,160.72,43.44,2.462,8.851
29,БДИБР,Малко Шарково,45.0,3.9,29.675,65.94,25.775,62.71,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,18.24,69.95,17.54,69.13,0.004,0.462
31,БДИБР,Пясъчник,206.53,3.4,24.61,11.92,21.21,10.44,0.138,0.138
32,БДИБР,Тополница,137.108,20.0,96.921,70.69,76.921,65.68,3.067,11.91
33,БДИБР,Тракиец,114.0,24.0,62.263,54.62,38.263,42.51,0.093,0.093
34,БДЗБР,Пчелина,54.2,34.2,54.1,99.82,19.9,99.5,7.407,7.407
35,БДДР,Александър Стамболийски,205.569,20.0,166.31,80.9,146.31,78.84,3.831,11.417
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,75.389,53.01,69.979,51.15,3.584,8.555
,БДИБР,Белмекен-Чаира,149.536,5.179,125.683,84.05,120.504,83.48,7.792,11.811
38,БДИБР,Белмекен,144.036,3.81,122.544,85.08,118.734,84.67,,
39,БДИБР,Чаира,5.5,1.369,3.138,57.06,1.769,42.83,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,49.878,57.94,42.636,54.07,2.451,3.671
40,БДИБР,Голям Беглик,62.111,3.942,40.89,65.83,36.948,63.52,,
41,БДИБР,Широка поляна,23.98,3.3,8.989,37.48,5.689,27.51,,
42,БДИБР,Беглика,1.554,0.242,0.742,47.72,0.5,38.08,0.184,0.008
43,БДИБР,Тошков Чарк,1.782,0.276,1.565,87.83,1.289,85.6,0.426,0.009
44,БДИБР,Батак,310.298,19.95,228.149,73.53,208.199,71.71,4.554,13.195
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,405.043,90.16,390.136,89.82,3.497,3.497
46,БДИБР,Цанков камък,110.708,31.2,79.832,72.11,48.632,61.17,7.253,1.522
47,БДИБР,Въча,226.12,24.52,171.414,75.81,146.894,72.86,15.135,16.593
48,БДИБР,Кричим,20.256,1.73,18.846,93.04,17.116,92.39,16.928,25.334
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,336.078,67.59,228.902,58.68,7.11,7.11
50,БДИБР,Студен кладенец,387.772,90.667,284.558,73.38,193.891,65.26,5.171,10.696
51,БДИБР,Ивайловград,156.702,59.526,130.17,83.07,70.644,72.7,10.515,10.515
52,БДИБР,Розов кладенец,20.4,13.268,18.528,90.82,5.26,73.75,,
