number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,503.09,76.78,415.89,73.21,4.199,7.251
2,БДДР,Бели Искър,15.08,1.4,7.072,46.9,5.672,41.46,0.702,0.866
3,БДДР,Среченска бара,15.5,1.0,11.84,76.39,10.84,74.76,0.417,0.648
4,БДДР,Христо Смирненски,27.7,4.2,23.794,85.9,19.594,83.38,0.043,0.334
5,БДДР,Йовковци,92.179,9.0,64.262,69.71,55.262,66.44,0.083,0.856
6,БДЧР,Тича,311.8,40.0,145.341,46.61,105.341,38.76,0.089,2.025
7,БДЧР,Камчия,233.55,76.0,114.334,48.95,38.334,24.33,0.002,2.177
8,БДЧР,Ясна поляна,32.32,7.55,13.529,41.86,5.979,24.14,0.15,0.336
9,БДИБР,Асеновец,28.2,2.0,12.64,44.82,10.64,40.61,0.012,0.324
10,БДИБР,Боровица,27.3,4.6,24.96,91.43,20.36,89.69,0.169,0.319
11,БДЗБР,Студена,25.2,2.4,17.478,69.36,15.078,66.13,0.52,0.804
12,БДЗБР,Дяково,35.4,8.0,26.393,74.56,18.393,67.13,0.0,0.357
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.508,49.61,0.408,44.16,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.075,47.72,0.875,42.63,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,16.138,51.07,13.638,46.87,0.205,1.108
16,БДЧР,Порой,45.2,2.0,2.631,5.82,0.631,1.46,0.023,0.0
17,БДЧР,Ахелой,12.35,0.8,3.234,26.19,2.434,21.07,0.012,0.035
18,БДДР,Панчарево,6.465,1.5,5.442,84.17,3.942,79.39,1.447,1.998
19,БДДР,Ястребино,62.3,3.9,21.715,34.86,17.815,30.51,0.069,0.127
20,БДДР,Кула,20.25,0.7,8.903,43.97,8.203,41.96,0.0,0.046
21,БДДР,Рабиша,43.2,2.4,11.829,27.38,9.429,23.11,0.0,0.012
22,БДДР,Огоста,506.0,67.0,183.98,36.36,116.98,26.65,2.523,4.491
23,БДДР,Сопот,60.908,1.3,32.07,52.65,30.77,51.62,0.428,0.428
24,БДДР,Горни Дъбник,130.0,3.0,31.782,24.45,28.782,22.66,0.0,0.938
25,БДДР,Бели Лом,25.5,3.2,7.672,30.09,4.472,20.05,0.058,0.058
26,БДЧР,Съединение,12.81,1.5,7.079,55.26,5.579,49.33,0.058,0.058
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,106.999,32.42,85.999,27.83,0.0,2.627
28,БДИБР,Жребчево,400.0,30.0,101.52,25.38,71.52,19.33,1.657,2.768
29,БДИБР,Малко Шарково,45.0,3.9,20.39,45.31,16.49,40.12,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,1.976,7.58,1.276,5.03,0.24,0.01
31,БДИБР,Пясъчник,206.53,3.4,13.265,6.42,9.865,4.86,0.0,0.06
32,БДИБР,Тополница,137.108,20.0,22.503,16.41,2.503,2.14,0.231,1.667
33,БДИБР,Тракиец,114.0,24.0,52.018,45.63,28.018,31.13,0.0,0.856
34,БДЗБР,Пчелина,54.2,34.2,54.0,99.63,19.8,99.0,4.606,5.185
35,БДДР,Александър Стамболийски,205.569,20.0,114.262,55.58,94.262,50.8,1.982,1.113
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,13.473,9.47,8.063,5.89,1.55,1.067
,БДИБР,Белмекен-Чаира,149.536,5.179,73.932,49.44,68.753,47.63,0.609,0.116
38,БДИБР,Белмекен,144.036,3.81,70.826,49.17,67.016,47.79,,
39,БДИБР,Чаира,5.5,1.369,3.106,56.47,1.737,42.05,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,27.274,31.68,20.032,25.41,0.97,1.52
40,БДИБР,Голям Беглик,62.111,3.942,23.644,38.07,19.702,33.87,,
41,БДИБР,Широка поляна,23.98,3.3,3.63,15.14,0.33,1.6,,
42,БДИБР,Беглика,1.554,0.242,0.657,42.29,0.415,31.64,0.006,0.006
43,БДИБР,Тошков Чарк,1.782,0.276,0.836,46.93,0.56,37.2,0.145,0.35
44,БДИБР,Батак,310.298,19.95,161.928,52.18,141.978,48.9,2.372,2.372
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,365.535,81.37,350.628,80.73,1.09,8.2
46,БДИБР,Цанков камък,110.708,31.2,82.961,74.94,51.761,65.1,8.231,9.122
47,БДИБР,Въча,226.12,24.52,132.346,58.53,107.826,53.49,20.3,14.137
48,БДИБР,Кричим,20.256,1.73,19.511,96.32,17.781,95.98,14.72,17.226
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,319.863,64.33,212.687,54.53,0.85,3.66
50,БДИБР,Студен кладенец,387.772,90.667,211.879,54.64,121.212,40.8,4.367,2.318
51,БДИБР,Ивайловград,156.702,59.526,91.265,58.24,31.739,32.66,3.677,0.605
52,БДИБР,Розов кладенец,20.4,13.268,18.996,93.12,5.728,80.31,,
