number,water_body_directorate,dam_name,total_volume,dead_volume,available_volume,available_volume_percent,available_useful_volume,available_useful_volume_percent,water_intake,water_drain
1,БДДР,Искър,655.252,87.2,499.931,76.3,412.731,72.66,2.17,5.214
2,БДДР,Бели Искър,15.08,1.4,7.136,47.32,5.736,41.93,0.554,0.785
3,БДДР,Среченска бара,15.5,1.0,11.333,73.12,10.333,71.26,0.22,0.613
4,БДДР,Христо Смирненски,27.7,4.2,23.492,84.81,19.292,82.09,0.029,0.32
5,БДДР,Йовковци,92.179,9.0,63.398,68.78,54.398,65.4,0.048,0.813
6,БДЧР,Тича,311.8,40.0,143.312,45.96,103.312,38.01,0.068,1.617
7,БДЧР,Камчия,233.55,76.0,111.17,47.6,35.17,22.32,0.003,2.005
8,БДЧР,Ясна поляна,32.32,7.55,12.998,40.22,5.448,21.99,0.012,0.313
9,БДИБР,Асеновец,28.2,2.0,12.187,43.22,10.187,38.88,0.012,0.475
10,БДИБР,Боровица,27.3,4.6,24.707,90.5,20.107,88.58,0.064,0.319
11,БДЗБР,Студена,25.2,2.4,17.077,67.77,14.677,64.37,0.244,0.804
12,БДЗБР,Дяково,35.4,8.0,25.946,73.29,17.946,65.5,0.0,0.585
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.573,55.99,0.473,51.22,,
14,БДЗБР,Карагьол  - за рез.водоснабдяване,2.252,0.2,1.082,48.06,0.882,43.0,,
15,БДДР,Огняново  - за рез.водоснабдяване **,31.6,2.5,15.384,48.68,12.884,44.27,0.222,0.974
16,БДЧР,Порой,45.2,2.0,2.141,4.74,0.141,0.33,0.023,0.0
17,БДЧР,Ахелой,12.35,0.8,3.221,26.08,2.421,20.96,0.012,0.0
18,БДДР,Панчарево,6.465,1.5,5.13,79.34,3.63,73.1,1.964,1.298
19,БДДР,Ястребино,62.3,3.9,21.647,34.75,17.747,30.39,0.058,0.127
20,БДДР,Кула,20.25,0.7,8.853,43.72,8.153,41.7,0.0,0.046
21,БДДР,Рабиша,43.2,2.4,11.808,27.33,9.408,23.06,0.0,0.012
22,БДДР,Огоста,506.0,67.0,180.78,35.73,113.78,25.92,0.579,4.028
23,БДДР,Сопот,60.908,1.3,32.07,52.65,30.77,51.62,0.394,0.394
24,БДДР,Горни Дъбник,130.0,3.0,30.722,23.63,27.722,21.83,0.0,0.949
25,БДДР,Бели Лом,25.5,3.2,7.648,29.99,4.448,19.95,0.023,0.069
26,БДЧР,Съединение,12.81,1.5,7.009,54.72,5.509,48.71,0.012,0.081
27,БДЧР,Георги Трайков (Цонево),330.0,21.0,104.959,31.81,83.959,27.17,0.0,2.627
28,БДИБР,Жребчево,400.0,30.0,100.08,25.02,70.08,18.94,1.797,1.797
29,БДИБР,Малко Шарково,45.0,3.9,20.39,45.31,16.49,40.12,0.104,0.104
30,БДИБР,Домлян,26.074,0.7,2.043,7.84,1.343,5.29,0.056,0.01
31,БДИБР,Пясъчник,206.53,3.4,13.198,6.39,9.798,4.82,0.0,0.06
32,БДИБР,Тополница,137.108,20.0,21.477,15.66,1.477,1.26,0.162,0.37
33,БДИБР,Тракиец,114.0,24.0,51.513,45.19,27.513,30.57,0.0,0.208
34,БДЗБР,Пчелина,54.2,34.2,53.85,99.35,19.65,98.25,2.141,2.72
35,БДДР,Александър Стамболийски,205.569,20.0,115.014,55.95,95.014,51.2,0.992,0.992
36,БДДР,Кокаляне,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,14.021,9.86,8.611,6.29,1.303,1.056
,БДИБР,Белмекен-Чаира,149.536,5.179,73.821,49.37,68.642,47.55,3.435,5.32
38,БДИБР,Белмекен,144.036,3.81,70.758,49.13,66.948,47.74,,
39,БДИБР,Чаира,5.5,1.369,3.063,55.69,1.694,41.01,,
,БДИБР,Баташки водносилов път,,,,,,,,
,БДИБР,Голям Беглик-Широка поляна,86.091,7.242,26.046,30.25,18.804,23.85,0.955,4.426
40,БДИБР,Голям Беглик,62.111,3.942,22.476,36.19,18.534,31.86,,
41,БДИБР,Широка поляна,23.98,3.3,3.57,14.89,0.27,1.31,,
42,БДИБР,Беглика,1.554,0.242,0.679,43.66,0.437,33.27,0.007,0.007
43,БДИБР,Тошков Чарк,1.782,0.276,0.806,45.24,0.53,35.21,0.144,0.287
44,БДИБР,Батак,310.298,19.95,162.18,52.27,142.23,48.99,5.233,0.378
,БДИБР,Каскада Доспат-Въча,,,,,,,,
45,БДЗБР,Доспат,449.249,14.907,357.549,79.59,342.642,78.89,0.919,8.029
46,БДИБР,Цанков камък,110.708,31.2,82.551,74.57,51.351,64.59,8.37,16.98
47,БДИБР,Въча,226.12,24.52,133.482,59.03,108.962,54.05,20.535,17.248
48,БДИБР,Кричим,20.256,1.73,19.278,95.17,17.548,94.72,17.147,18.247
,БДИБР,Каскада Арда,,,,,,,,
49,БДИБР,Кърджали,497.236,107.176,308.863,62.12,201.687,51.71,0.791,47.395
50,БДИБР,Студен кладенец,387.772,90.667,220.423,56.84,129.756,43.67,55.071,16.618
51,БДИБР,Ивайловград,156.702,59.526,87.317,55.72,27.791,28.6,9.801,42.284
52,БДИБР,Розов кладенец,20.4,13.268,19.14,93.82,5.872,82.33,,
